;id_Comp_Matriz;Servicio;Ministerio;Anio;indicador1;indicador2;indicador3;indicador4;indicador5;indicador6;indicador8;indicador9;indicador10;indicador11;indicador12;indicador13;indicador14;indicador15;indicador16;indicador17;indicador18;indicador19;indicador20;indicador21;indicador22;indicador23;indicador24;indicador25;indicador26;indicador27;indicador28;indicador29;indicador30;indicador31;indicador32;indicador1_III;indicador2_III;indicador3_III;indicador4_III;indicador5_III;indicador6_III;indicador8_III;indicador9_III;indicador10_III;indicador11_III;indicador12_III;indicador13_III;indicador14_III;indicador15_III;indicador16_III;indicador17_III;indicador18_III;indicador19_III;indicador20_III;indicador21_III;indicador22_III;indicador23_III;indicador24_III;indicador25_III;indicador26_III;indicador27_III;indicador28_III;indicador29_III;indicador30_III;indicador31_III;indicador32_III;porComp;porTra;porAnom;porProm;score;Ministerio_y;Monto;Cantidad_licitaciones
2058;1595472;Centro De Formacion Tecnica De La Region De Coquimbo;Ministerio de Educación;2022;26.1;4.0;1.0;61.1336032388664;3.2388663967611335;13.646696012077571;149.99759685086198;492.26016641524495;0.09058952539557237;0.14828563975418893;6.522;3.260869565217391;16.334661354581673;35.632756469250936;3.26;0.0;27.17391304347826;8.7;10.0;0.0;8.7;0.0;0.0;0.0;100.0;0.0;8.7;0.0;10.0;0.0;;1.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;1.0;;20.0;0.0;11.0;14.0;67.4467387741724;;539753635.0;249
1157;1443597;Cesfam Lirquen;Ministerio de Salud;2022;28.6;6.0;4.0;53.59801488833747;0.9925558312655087;1.0820868888757753;105.349062519796;641.274696595646;0.0490478956852703;0.13469778722022305;3.846;3.642857142857143;11.82033096926714;45.3213803590574;1.96;0.0;28.571428571428573;50.0;55.56;100.0;14.29;7.14;0.0;0.0;100.0;18.75;14.29;0.0;55.56;100.0;;1.0;3.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;3.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;2.0;3.0;;13.0;20.0;22.0;17.0;58.49229760734185;;538977542.0;523
1218;118627;Consultorio General Urbano Dr Alejandro Gutierrez;Ministerio de Salud;2022;18.8;7.0;2.0;58.285714285714285;14.857142857142858;21.947604610739162;300.871001176479;454.565851444136;0.2873793108836001;0.09249381746790646;3.774;4.03125;23.716381418092908;35.28369307751129;1.93;0.0;24.21875;75.0;50.0;;0.0;3.12;0.0;0.0;75.0;43.75;0.0;0.0;50.0;;;1.0;3.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;3.0;2.0;;1.0;1.0;1.0;1.0;3.0;1.0;1.0;;2.0;;;13.0;25.0;12.0;15.0;66.73690125017559;;537977738.0;411
984;7403;Hospital  Lonquimay;Ministerio de Salud;2021;22.2;5.0;-5.0;41.359773371104815;5.382436260623229;7.273324281743679;186.777722574579;472.996007000442;0.080812475424213;0.1170299838348595;4.762;3.7777777777777777;19.94535519125683;35.691547735451145;1.36;0.0;25.0;33.33;33.33;;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;33.33;;;1.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;;;13.0;0.0;11.0;11.0;65.96371882086167;;537345142.0;443
1011;7465;Servicio Nacional De Salud Hospital Puren;Ministerio de Salud;2021;14.3;4.0;-9.0;39.950980392156865;1.9607843137254901;4.217502487790428;178.661645028316;479.669172123634;0.0571920264295244;0.10660369250261334;3.226;4.428571428571429;19.277108433734938;36.69730492092657;2.21;0.0;21.428571428571427;28.57;14.29;;0.0;0.0;0.0;0.0;85.71;8.789999999999992;0.0;;14.29;;;1.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;;;27.0;0.0;12.0;19.0;67.03115814226925;;533574201.0;500
637;117585;I Municipalidad De Primavera;Municipios;2021;37.5;2.0;0.0;43.58974358974359;81.31868131868131;32.401605776216556;141.01892638034798;2241.62973733656;0.03139124318431684;0.6867393523930184;11.111;2.125;12.820512820512821;65.85571925382455;2.43;0.0;46.875;;;0.0;87.5;0.0;0.0;0.0;100.0;0.0;87.5;0.0;0.0;0.0;;2.0;3.0;2.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;2.0;;;1.0;3.0;1.0;1.0;1.0;3.0;2.0;3.0;1.0;1.0;1.0;;20.0;0.0;30.0;21.0;52.59637188208617;Municipios;531580420.0;272
556;7444;Servicio De Salud Hospital De Peumo;Ministerio de Salud;2021;77.8;3.0;-4.0;42.94294294294294;8.708708708708707;13.952052638326581;159.381816963688;634.4208793596549;0.046937203169098926;0.23655625769422345;8.696;2.4444444444444446;16.766467065868262;41.6767745705273;2.0;0.0;25.0;11.11;;;0.0;11.11;0.0;0.0;100.0;4.0;0.0;;0.0;;;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;2.0;1.0;;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;;;20.0;0.0;12.0;15.0;58.01790801790803;;530741222.0;351
2097;192032;Comision Administradora Del Sistema De Creditos P. Estudios Superiores;Otros;2022;71.4;3.0;0.0;52.84552845528455;23.577235772357724;14.492246897835878;372.132994117261;1715.2390771591;0.24665846307921155;0.8577071520821872;5.556;2.5714285714285716;31.707317073170728;66.15806587768766;2.57;0.0;25.0;;16.67;100.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;;16.67;100.0;;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;2.0;1.0;1.0;2.0;;1.0;3.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;3.0;;27.0;25.0;22.0;25.0;53.683803905042836;;525998135.0;144
1026;1700248;Centro De Formacion Tecnica Estatal De Magallanes Y Antartica Chilena;Ministerio de Educación;2021;50.0;2.0;0.0;39.85507246376812;27.536231884057973;18.983328340683354;490.443162171818;1068.6439020214912;0.28374153850736356;0.32080732438283377;11.765;1.6;36.231884057971016;58.10322338960613;1.78;0.0;32.5;;66.67;66.67;0.0;10.0;30.0;0.0;100.0;0.0;30.0;0.0;66.67;66.67;;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;2.0;1.0;1.0;2.0;;2.0;3.0;1.0;1.0;2.0;1.0;3.0;2.0;1.0;1.0;3.0;3.0;;13.0;25.0;30.0;21.0;40.48166392993979;;519114120.0;138
1502;7009;Gobernacion Provincial De Los Andes;Ministerio del interior y Seguridad pública;2022;66.7;1.0;-1.0;42.33576642335766;56.934306569343065;22.85234648491897;570.621758527359;3188.652656201156;0.44857699672160944;1.128964037703405;25.0;1.3333333333333333;40.87591240875912;85.83862428956127;1.33;0.0;25.0;;50.0;100.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;;50.0;100.0;;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;2.0;3.0;1.0;1.0;2.0;;2.0;3.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;2.0;3.0;;33.0;25.0;22.0;29.0;45.86318303132463;;516430870.0;136
2191;1696874;Centro De Formacion Tecnica De La Region Metropolitana De Santiago;Otros;2022;20.0;5.0;0.0;70.28985507246377;23.18840579710145;42.38924659748838;175.383338038237;612.540336597034;0.10721808605820635;0.14173799478205568;4.255;4.6;17.391304347826086;39.27130533155491;4.6;0.0;25.0;;57.14;0.0;10.0;0.0;0.0;0.0;87.5;67.5;10.0;0.0;57.14;0.0;;1.0;3.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;2.0;2.0;1.0;2.0;;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;;2.0;1.0;;13.0;0.0;11.0;11.0;62.48940426541891;;515581486.0;137
620;1688785;Centro De Salud Familiar Cesfam Llay Llay;Ministerio de Salud;2021;51.6;3.0;-4.0;33.810888252149;63.323782234957015;22.488807126283973;86.04308338271;340.6649219070969;0.008395594174201056;0.25567439119834884;2.247;2.774193548387097;6.957708049113234;23.811695566284065;1.46;0.0;25.0;32.26;80.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;;80.0;0.0;;2.0;3.0;2.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;3.0;1.0;;27.0;20.0;22.0;24.0;60.32840722495896;;514404455.0;929
1349;7279;Servicio De Salud Del Maule Hospital De;Ministerio de Salud;2022;37.5;2.0;0.0;46.73267326732673;0.19801980198019803;0.15082431743512287;103.89161351688401;405.946603018877;0.030905943194078505;0.07224920819576305;6.061;1.9375;12.845849802371541;33.360022585288434;2.21;0.0;25.0;;68.75;;0.0;18.75;0.0;0.0;100.0;0.0;0.0;;68.75;;;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;1.0;2.0;;3.0;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;3.0;;;20.0;33.0;25.0;23.0;61.050601316088034;;508569173.0;642
1274;1684746;Subsecretaria De Educacion Superior;Ministerio de Educación;2022;100.0;1.0;;39.23076923076923;3.8461538461538463;2.6228518829260072;1956.17975431502;3318.10096288137;1.712514945139619;1.274279386936113;50.0;1.0;58.77862595419847;85.79999862678366;1.0;0.0;25.0;;;100.0;0.0;0.0;0.0;0.0;100.0;33.33;0.0;;;100.0;;3.0;3.0;;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;2.0;3.0;1.0;1.0;2.0;;;3.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;;3.0;;29.0;33.0;25.0;28.0;52.58603736479843;;504625869.0;131
716;1629281;Centro De Formacion Tecnica Estatal De La Region De Los Rios;Ministerio de Educación;2021;37.5;2.0;0.0;58.08080808080808;43.43434343434344;50.6526614499013;145.703422741866;1890.7850361783378;0.04319237351354297;0.6025458829277555;10.0;2.0;14.57286432160804;65.18300695399167;1.78;0.0;28.125;12.5;;0.0;12.5;0.0;0.0;0.0;100.0;0.0;12.5;0.0;;0.0;;2.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;2.0;1.0;;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;;1.0;;13.0;0.0;11.0;11.0;55.07180650037793;;501993609.0;198
1861;7449;Servicio De Salud Hospital De Graneros;Ministerio de Salud;2022;42.9;5.0;0.0;53.18471337579618;3.821656050955414;0.7776448746623554;136.819866380515;1256.613140554984;0.046096185581026655;0.27887285571126846;5.926;2.5357142857142856;14.325842696629213;54.1786171301093;2.37;0.0;25.0;32.14;;;0.0;3.57;0.0;0.0;100.0;0.0;0.0;0.0;0.0;;;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;2.0;1.0;1.0;2.0;1.0;;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;;;20.0;0.0;12.0;15.0;64.82391929786226;;501859715.0;436
2089;299576;Tribunal Constitucional;Poder Judicial;2022;0.0;5.0;0.0;46.68989547038328;44.599303135888505;71.30512757671804;221.563914375556;907.721467788471;0.10706364647086003;0.4474959266482994;6.25;5.333333333333333;23.693379790940767;46.64639242488018;5.33;0.0;25.0;;;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;;0.0;0.0;;1.0;3.0;2.0;2.0;2.0;3.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;2.0;2.0;1.0;2.0;;;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;1.0;;20.0;0.0;11.0;15.0;64.0300083761244;;499874463.0;289
355;7450;Delegación Presidencial Provincial De Arauco;Ministerio del interior y Seguridad pública;2021;33.3;4.0;2.0;65.49707602339181;20.46783625730994;36.794304084507495;139.428605714302;993.7774564363228;0.04469450328072192;0.5314146216111195;4.348;3.8333333333333335;13.142857142857142;46.40898184131965;2.3;0.0;20.833333333333332;16.67;50.0;50.0;0.0;0.0;0.0;0.0;83.33;-16.67;0.0;;50.0;50.0;;1.0;3.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;2.0;2.0;;13.0;0.0;11.0;10.0;59.40521802590768;;499630472.0;182
430;7322;Gobernacion Provincial De Valdivia;Ministerio del interior y Seguridad pública;2021;0.0;3.0;1.0;52.17391304347826;45.65217391304348;3.414837128618738;441.87151181475303;2228.2060575718033;0.473842224955955;1.2478268677875395;10.0;3.3333333333333335;30.434782608695652;76.59100676818936;3.33;0.0;25.0;;66.67;;0.0;0.0;0.0;0.0;100.0;0.0;0.0;;66.67;;;1.0;3.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;2.0;;2.0;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;3.0;;;20.0;0.0;25.0;19.0;55.759055759055755;;497060892.0;98
2162;1238659;Hospital Futa Srüka Lawenche Kunko Mapu Mo;Ministerio de Salud;2022;58.3;2.0;0.0;51.36986301369863;11.301369863013697;3.4008320845525937;182.88384331943502;516.237798719005;0.10283087619928791;0.1398906097668272;9.524;1.6666666666666667;19.39799331103679;38.511514398573574;1.67;0.0;25.0;8.33;45.45;0.0;0.0;0.0;0.0;0.0;100.0;10.530000000000001;0.0;;45.45;0.0;;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;2.0;1.0;;20.0;0.0;11.0;14.0;65.93089885735598;;495688986.0;575
116;7426;Servicio De Salud Valdivia Hospital De C;Ministerio de Salud;2021;76.9;2.0;-2.0;42.06008583690987;6.652360515021459;8.879812743795805;123.40818557454399;405.122177002543;0.02394817050405519;0.0944956129833591;7.692;1.8461538461538463;12.473572938689218;33.288617165215854;1.26;0.0;26.923076923076923;15.38;;;0.0;15.38;0.0;7.69;100.0;0.0;7.69;0.0;0.0;;;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;2.0;1.0;;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;;;20.0;0.0;11.0;15.0;56.072898295120524;;494293923.0;507
752;1684746;Subsecretaria De Educacion Superior;Ministerio de Educación;2021;;;;33.92857142857143;8.035714285714286;18.09460079816797;1399.872417091838;2320.1215663258154;1.4969929637139354;1.2138370512004406;;;60.71428571428572;81.87756401178261;;;;;;;;;;;;;;;;;;;;;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;2.0;3.0;;;;;;;;;;;;;;;;;;11.0;;;11.0;20.446796002351554;;493554006.0;112
848;7255;Servicio De Salud Del Maule Hospital De Hualane;Ministerio de Salud;2021;20.0;4.0;-2.0;47.13216957605985;9.72568578553616;5.120020503736798;149.000437080401;560.9873388217981;0.09278066440948986;0.18080122109178462;5.128;3.0;15.727699530516432;38.71609022797083;2.0;0.0;23.75;30.0;;0.0;0.0;0.0;0.0;0.0;91.67;0.0;0.0;0.0;0.0;0.0;;1.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;;13.0;0.0;10.0;10.0;70.06385696040869;;492307184.0;564
1477;7278;Servicio De Salud Del Maule Hospital De Curepto;Ministerio de Salud;2022;50.0;2.0;0.0;65.69767441860465;4.941860465116279;4.6923052381208326;78.651950977691;440.85270303278793;0.02676325490799556;0.06754682100815924;6.667;2.3333333333333335;10.54131054131054;34.83195829547709;1.87;0.0;25.0;8.33;;;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;;;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;1.0;2.0;1.0;;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;;;20.0;0.0;12.0;15.0;73.26559597946029;;486483528.0;476
1542;1700248;Centro De Formacion Tecnica Estatal De Magallanes Y Antartica Chilena;Ministerio de Educación;2022;50.0;2.0;0.0;30.352303523035232;31.70731707317073;3.7421307243793973;639.1698126379908;1170.517311127933;0.3474227437137315;0.34275109251586366;16.667;1.4;42.54742547425474;59.04636185155374;1.75;0.0;25.0;;;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;;2.0;3.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;;;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;1.0;;27.0;0.0;11.0;19.0;59.962775670740264;;486078899.0;369
45;1129189;Comision Del Sistema Nacional De Certificacion De Competencias Laborales;Ministerio del Trabajo y Previsión Social;2021;40.0;2.0;-9.0;53.57142857142857;40.476190476190474;18.663911911678234;736.961417800456;918.766329299278;0.9507232288802367;0.3998453272560104;5.714;2.066666666666667;42.857142857142854;52.18587371284862;2.38;0.0;20.0;;;50.0;6.67;6.67;0.0;0.0;69.23;-30.769999999999996;6.67;0.0;0.0;50.0;;2.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;2.0;1.0;1.0;1.0;;;2.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;2.0;;27.0;0.0;10.0;18.0;44.777021919879054;;484539819.0;85
416;1595472;Centro De Formacion Tecnica De La Region De Coquimbo;Ministerio de Educación;2021;50.0;3.0;0.0;62.13592233009709;31.55339805825243;55.83388837400833;126.25735700250699;383.45410232118996;0.034564601512085506;0.15324136010376832;9.091;2.625;13.043478260869565;31.22674271597495;2.33;0.0;25.0;12.5;;;0.0;12.5;0.0;0.0;100.0;0.0;0.0;0.0;0.0;;;2.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;2.0;1.0;;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;;;13.0;0.0;11.0;11.0;62.39858906525573;;483901975.0;203
1034;7491;Dr. Victor Hugo Moll De Cabildo;Ministerio de Salud;2021;0.0;2.0;-16.0;33.38607594936709;31.170886075949365;44.63927473757812;241.319955479723;578.2956502153651;0.10061408666192447;0.1893913779098898;25.0;2.0;24.921135646687695;38.5303023203041;2.0;0.0;25.0;;100.0;;0.0;0.0;0.0;0.0;100.0;0.0;0.0;;100.0;;;1.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;2.0;;3.0;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;3.0;;;33.0;33.0;25.0;31.0;52.148962148962156;;483345920.0;639
1048;7278;Servicio De Salud Del Maule Hospital De Curepto;Ministerio de Salud;2021;42.1;2.0;-3.0;57.18390804597701;5.459770114942529;6.540336037621847;90.876834194221;461.895323525173;0.018776297528514247;0.10094688662570549;5.128;1.9473684210526316;10.227272727272727;32.48562831207196;2.06;0.0;25.0;;;;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;;;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;2.0;;;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;;;13.0;0.0;11.0;12.0;67.62311762311762;;483052393.0;498
1750;7476;Servicio Nac De Salud Hospital De Pto Cisnes;Ministerio de Salud;2022;33.3;5.0;-1.0;38.56041131105398;52.44215938303341;59.91496274177888;214.12375771277698;603.082755261429;0.06098710542865717;0.2217272491782649;6.667;3.6666666666666665;21.65450121654501;41.65129671797091;1.5;0.0;25.0;33.33;22.22;;22.22;22.22;0.0;0.0;77.78;-22.22;22.22;;22.22;;;1.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;1.0;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;;;13.0;0.0;12.0;11.0;50.704686987872826;;482569819.0;437
1022;1577943;Centro De Formacion Tecnica De La Region De La Araucania;Ministerio de Educación;2021;15.8;4.0;0.0;72.22222222222223;5.555555555555555;8.690996778406095;150.613279147056;680.005259303797;0.03865834944475816;0.3932147618345644;5.97;2.8421052631578947;12.949640287769785;39.27448094764816;2.0;0.0;10.526315789473685;36.84;;25.0;0.0;10.53;0.0;0.0;35.29;6.719999999999999;0.0;0.0;0.0;25.0;;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;1.0;2.0;;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;;13.0;0.0;0.0;7.0;71.57453019521984;;482449150.0;142
1474;7491;Dr. Victor Hugo Moll De Cabildo;Ministerio de Salud;2022;100.0;1.0;-1.0;29.841269841269842;13.968253968253968;22.540958538882837;211.84177831696903;495.308216935358;0.054832251472158595;0.08650950391445716;50.0;1.0;22.22222222222222;38.53568305774724;1.0;0.0;37.5;;50.0;;0.0;50.0;50.0;0.0;100.0;0.0;50.0;;50.0;;;3.0;3.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;1.0;2.0;1.0;1.0;2.0;;2.0;;1.0;2.0;3.0;1.0;3.0;2.0;2.0;;2.0;;;27.0;0.0;25.0;23.0;43.461160275319564;;479742820.0;629
1811;1215262;Servicio De Salud Aconcagua Hospital De Putaendo;Ministerio de Salud;2022;46.7;4.0;1.0;56.266666666666666;14.399999999999999;9.895521434365087;93.096646390553;493.20776540187495;0.02078820093141549;0.1860402554031678;4.762;3.6;11.025641025641026;35.06065970548086;2.08;0.0;25.0;26.67;;;0.0;0.0;0.0;0.0;100.0;31.58;0.0;0.0;0.0;;;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;;;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;;;13.0;0.0;12.0;12.0;72.9196256236571;;477413399.0;684
1838;7075;Comisión Chilena Del Cobre - Cochilco;Ministerio de Minería;2022;0.0;4.0;1.0;55.172413793103445;23.448275862068964;49.5309817427484;666.5449618334629;977.3594821700501;0.882109633586037;0.37199382041596;16.667;3.3333333333333335;33.78378378378378;53.61282768090475;2.0;0.0;25.0;33.33;50.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;;50.0;0.0;;1.0;3.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;2.0;1.0;;13.0;0.0;11.0;10.0;61.9502932899332;;474518161.0;148
697;1667469;Superintendencia De Educación Superior;Ministerio de Educación;2021;0.0;5.0;-3.0;82.6086956521739;11.594202898550725;12.515607420459876;245.74663856333402;2560.552314332807;0.19954561110003213;1.3924199417222705;8.696;4.4;20.289855072463766;71.66636996274589;4.4;0.0;10.0;;;0.0;0.0;20.0;0.0;0.0;25.0;-31.25;0.0;0.0;0.0;0.0;;1.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;;;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;;20.0;0.0;0.0;11.0;65.12849584278155;;473494179.0;69
960;119999;I Municipalidad De Laguna Blanca;Municipios;2021;47.4;3.0;0.0;75.3731343283582;26.119402985074625;14.174797054958033;172.526552235807;665.581074470809;0.13780707307313209;0.13969944536646747;8.163;2.210526315789474;17.02127659574468;42.46724403379165;1.75;0.0;21.05263157894737;5.26;46.15;0.0;0.0;0.0;0.0;0.0;78.57;7.139999999999986;0.0;0.0;46.15;0.0;;2.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;2.0;1.0;;13.0;0.0;10.0;10.0;67.80599647266314;;463138994.0;151
2197;1042394;Instituto Nacional De Propiedad Industrial;Ministerio de Economía, Fomento y Turismo;2022;28.6;2.0;0.0;54.335260115606935;38.15028901734104;23.156444673648465;204.12208862466298;1101.691348023852;0.09651578526052478;0.6429146785140838;5.882;2.4285714285714284;20.114942528735632;49.350370693710616;2.12;0.0;21.428571428571427;14.29;;0.0;0.0;0.0;0.0;0.0;85.71;10.709999999999994;0.0;;0.0;0.0;;1.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;2.0;1.0;1.0;2.0;1.0;;1.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;1.0;1.0;;20.0;0.0;11.0;14.0;65.10043545441775;;461811233.0;176
1071;7187;Dirección Nacional De Fronteras Y Límites Del Estado;Ministerio de Relaciones Exteriores;2022;14.3;3.0;-2.0;45.806451612903224;41.935483870967744;54.69329352865895;802.913650946938;2105.872464954929;0.9736064774094525;1.0733195907255515;15.789;2.2857142857142856;40.0;65.26723587722424;2.67;0.0;25.0;;100.0;100.0;14.29;0.0;0.0;0.0;66.67;0.8799999999999955;14.29;0.0;100.0;100.0;;1.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;3.0;3.0;2.0;2.0;1.0;1.0;2.0;;3.0;3.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;;3.0;3.0;;20.0;50.0;33.0;29.0;44.60041365747804;;459819994.0;160
925;7009;Gobernacion Provincial De Los Andes;Ministerio del interior y Seguridad pública;2021;50.0;2.0;-2.0;37.908496732026144;66.01307189542483;18.18363599232461;598.959405952138;3017.791125325145;0.3854421382426938;0.8746430683546158;12.5;2.0;42.58064516129032;83.94637920355305;1.33;0.0;25.0;25.0;50.0;;0.0;25.0;0.0;0.0;100.0;0.0;0.0;;50.0;;;2.0;3.0;2.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;2.0;3.0;1.0;1.0;2.0;1.0;2.0;;1.0;2.0;1.0;1.0;3.0;2.0;1.0;;2.0;;;27.0;0.0;12.0;19.0;43.997648442092895;;454406297.0;155
